Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Bede,2019-12-07 18:21:52,00:37:51,,The Crown: Season 2: Mystery Man (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:41,Not latest view,GB (United Kingdom)
Bede,2019-12-07 17:56:15,00:18:17,,The Crown: Season 2: Mystery Man (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:50,Not latest view,GB (United Kingdom)
Bede,2019-12-07 16:57:34,00:57:18,,The Crown: Season 2: Paterfamilias (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:58:11,Not latest view,GB (United Kingdom)
Bede,2019-12-07 15:03:22,01:44:06,,Seven Psychopathes,,Netflix Chrome MAC (Cadmium) HTML 5,01:44:28,01:44:28,GB (United Kingdom)
Bede,2019-12-07 14:03:05,00:09:20,,Seven Psychopathes,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:42,Not latest view,GB (United Kingdom)
Bede,2019-12-06 19:56:18,00:16:20,,Top Boy: Summerhouse: Series 1: Episode 4,,Chrome PC (Cadmium),00:25:02,Not latest view,GB (United Kingdom)
Bede,2019-11-29 18:07:20,01:37:36,,Suburbicon,,Netflix Chrome MAC (Cadmium) HTML 5,01:37:26,01:37:26,GB (United Kingdom)
Bede,2019-11-28 20:33:15,01:22:43,,The Game Changers,,Netflix Chrome MAC (Cadmium) HTML 5,01:21:43,Not latest view,GB (United Kingdom)
Bede,2019-11-28 19:47:21,00:43:35,Autoplayed: user action: None; ,QI: Season 13: Military Matters (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:07,00:44:07,GB (United Kingdom)
Bede,2019-11-28 19:03:41,00:43:37,,QI: Season 13: A Medley of Maladies (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:15,00:44:15,GB (United Kingdom)
Bede,2019-11-24 15:59:50,00:04:24,,Disenchantment: Part 1: For Whom the Pig Oinks (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:04:28,00:04:28,GB (United Kingdom)
Bede,2019-11-23 23:39:40,01:04:33,,"Black Mirror: Season 5: Rachel, Jack and Ashley Too (Episode 3)",,Netflix Chrome MAC (Cadmium) HTML 5,01:05:29,01:05:29,GB (United Kingdom)
Bede,2019-11-23 19:27:13,00:17:42,Autoplayed: user action: Unspecified; ,"The Mind, Explained: Season 1: Anxiety (Episode 3)",,Chrome PC (Cadmium),00:17:48,00:17:48,GB (United Kingdom)
Bede,2019-11-23 19:18:26,00:08:46,,"The Mind, Explained: Season 1: Dreams (Episode 2)",,Chrome PC (Cadmium),00:18:42,00:18:42,GB (United Kingdom)
Bede,2019-11-23 19:06:43,00:09:50,,"The Mind, Explained: Season 1: Dreams (Episode 2)",,Chrome PC (Cadmium),00:09:56,Not latest view,GB (United Kingdom)
Bede,2019-11-23 18:20:23,00:19:43,,"The Mind, Explained: Season 1: Memory (Episode 1)",,Chrome PC (Cadmium),00:19:43,00:19:43,GB (United Kingdom)
Bede,2019-11-23 04:06:26,00:21:40,,The Good Place: Season 4: The Answer (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:40,00:21:40,GB (United Kingdom)
Bede,2019-11-15 18:41:35,00:21:35,,The Good Place: Season 4: The Funerals To End All Funerals (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,00:21:35,GB (United Kingdom)
Bede,2019-11-14 16:04:42,00:14:07,,Limmy's Show!: Season 3: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:14:07,00:14:07,GB (United Kingdom)
Bede,2019-11-13 10:24:25,00:35:02,Autoplayed: user action: None; ,Maniac: Limited Series: Option C (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:12,00:35:12,GB (United Kingdom)
Bede,2019-11-13 09:42:48,00:41:34,,Maniac: Limited Series: Utangatta (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:44,00:41:44,GB (United Kingdom)
Bede,2019-11-13 09:17:02,00:25:44,,Maniac: Limited Series: The Lake of the Clouds (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:54,00:25:54,GB (United Kingdom)
Bede,2019-11-13 08:52:02,00:22:57,,Maniac: Limited Series: Ceci N'est Pas Une Drill (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:10,00:23:10,GB (United Kingdom)
Bede,2019-11-13 02:38:05,00:00:03,Autoplayed: user action: None; ,Maniac: Limited Series: Ceci N'est Pas Une Drill (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,Not latest view,GB (United Kingdom)
Bede,2019-11-13 02:01:23,00:36:39,Autoplayed: user action: None; ,Maniac: Limited Series: Larger Structural Issues (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:36:49,00:36:49,GB (United Kingdom)
Bede,2019-11-13 01:24:57,00:36:25,,Maniac: Limited Series: Exactly Like You (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:36:35,00:36:35,GB (United Kingdom)
Bede,2019-11-13 00:50:39,00:34:16,,Maniac: Limited Series: Furs by Sebastian (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:26,00:34:26,GB (United Kingdom)
Bede,2019-11-13 00:11:57,00:38:39,,Maniac: Limited Series: Having a Day (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:49,00:38:49,GB (United Kingdom)
Bede,2019-11-12 23:28:21,00:43:34,,Maniac: Limited Series: Windmills (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:44,00:43:44,GB (United Kingdom)
Bede,2019-11-12 22:50:39,00:37:42,,Maniac: Limited Series: The Chosen One! (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:42,00:37:42,GB (United Kingdom)
Bede,2019-11-12 22:28:15,00:00:03,,Midnight Express,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,00:00:03,GB (United Kingdom)
Bede,2019-11-12 22:01:37,00:07:43,,Top Boy: Summerhouse: Series 1: Episode 4,,Chrome PC (Cadmium),00:08:42,Not latest view,GB (United Kingdom)
Bede,2019-11-12 21:19:24,00:29:23,,Top Boy: Summerhouse: Series 1: Episode 3,,Chrome PC (Cadmium),00:46:25,00:46:25,GB (United Kingdom)
Bede,2019-11-12 21:10:03,01:02:22,,At Eternity's Gate,,Netflix Chrome MAC (Cadmium) HTML 5,01:42:43,01:42:43,GB (United Kingdom)
Bede,2019-11-12 16:43:07,00:40:41,,At Eternity's Gate,,Netflix Chrome MAC (Cadmium) HTML 5,00:40:41,Not latest view,GB (United Kingdom)
Bede,2019-11-11 21:12:30,00:16:04,Autoplayed: user action: None; ,Top Boy: Summerhouse: Series 1: Episode 3,,Chrome PC (Cadmium),00:17:12,Not latest view,GB (United Kingdom)
Bede,2019-11-11 20:13:13,00:45:48,,Top Boy: Summerhouse: Series 1: Episode 2,,Chrome PC (Cadmium),00:46:59,00:46:59,GB (United Kingdom)
Bede,2019-11-11 20:04:01,00:07:36,,Top Boy: Summerhouse: Series 1: Episode 1,,Chrome PC (Cadmium),00:48:45,Not latest view,GB (United Kingdom)
Bede,2019-11-11 20:03:52,00:00:01,,Top Boy: Season 1: Bruk Up (Episode 1),,Chrome PC (Cadmium),00:00:01,Not latest view,GB (United Kingdom)
Bede,2019-11-09 20:30:51,00:23:12,,Inside No.9: Season 4: And The Winner Is... (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:31,00:29:31,GB (United Kingdom)
Bede,2019-11-09 19:50:42,00:06:12,,Inside No.9: Season 4: And The Winner Is... (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:06:18,Not latest view,GB (United Kingdom)
Bede,2019-11-09 19:20:21,00:28:50,,Inside No.9: Season 4: To Have And To Hold (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:50,00:28:50,GB (United Kingdom)
Bede,2019-11-09 17:54:54,00:48:22,,Get Smart,,Netflix Chrome MAC (Cadmium) HTML 5,01:45:55,01:45:55,GB (United Kingdom)
Bede,2019-11-09 15:51:35,00:09:49,,Get Smart,,Netflix Chrome MAC (Cadmium) HTML 5,00:57:42,Not latest view,GB (United Kingdom)
Bede,2019-11-08 20:39:28,00:48:13,,Get Smart,,Netflix Chrome MAC (Cadmium) HTML 5,00:48:13,Not latest view,GB (United Kingdom)
Bede,2019-11-08 20:24:08,00:12:09,,The Good Place: Season 4: Help is Other People (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:56,00:21:56,GB (United Kingdom)
Bede,2019-11-08 18:42:14,00:22:36,,The Good Place: Season 4: Help is Other People (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:17,Not latest view,GB (United Kingdom)
Bede,2019-11-08 18:42:00,00:00:12,,The Good Place: Season 1: Everything Is Fine (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,GB (United Kingdom)
Bede,2019-11-07 15:30:06,00:05:05,,Almost Royal: Season 1: Nashville (Episode 7),,Apple iPhone 7 (GSM),00:19:13,00:19:13,GB (United Kingdom)
Bede,2019-11-05 22:22:22,00:35:39,,Top Boy: Summerhouse: Series 1: Episode 1,,Chrome PC (Cadmium),00:41:09,Not latest view,GB (United Kingdom)
Bede,2019-11-05 20:54:41,00:11:18,,Top Boy: Summerhouse: Series 1: Episode 1,,Chrome PC (Cadmium),00:11:29,Not latest view,GB (United Kingdom)
Bede,2019-11-05 20:54:23,00:00:06,,Top Boy: Summerhouse: Series 1: Episode 1,,Chrome PC (Cadmium),00:00:11,Not latest view,GB (United Kingdom)
Bede,2019-11-03 16:16:51,00:00:05,,Top Boy: Summerhouse: Series 1: Episode 1,,Chrome PC (Cadmium),00:00:05,Not latest view,GB (United Kingdom)
Bede,2019-11-03 14:54:40,00:29:03,Autoplayed: user action: None; ,Inside No.9: Season 4: Once Removed (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:09,00:29:09,GB (United Kingdom)
Bede,2019-11-03 14:23:29,00:29:22,Autoplayed: user action: Unspecified; ,Inside No.9: Season 4: Bernie Clifton's Dressing Room (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:28,00:29:28,GB (United Kingdom)
Bede,2019-11-03 13:59:57,00:23:29,,Inside No.9: Season 4: Zanzibar (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:11,00:29:11,GB (United Kingdom)
Bede,2019-11-03 13:09:01,00:46:52,,Daybreak: Season 1: FWASH-BOOOOOOOOOOOOOOOOOOOOOOOOOM! (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:04,00:47:04,GB (United Kingdom)
Bede,2019-11-03 12:23:15,00:45:45,,Daybreak: Season 1: Josh vs. the Apocalypse: Part 2 (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:45,00:47:45,GB (United Kingdom)
Bede,2019-11-03 05:43:52,00:01:48,Autoplayed: user action: None; ,Daybreak: Season 1: Josh vs. the Apocalypse: Part 2 (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:00,Not latest view,GB (United Kingdom)
Bede,2019-11-03 05:07:21,00:36:30,Autoplayed: user action: None; ,Daybreak: Season 1: Post Mates (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:36:43,00:36:43,GB (United Kingdom)
Bede,2019-11-03 04:23:07,00:44:13,Autoplayed: user action: None; ,Daybreak: Season 1: Canta Tu Vida (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:18,00:44:18,GB (United Kingdom)
Bede,2019-11-03 03:40:08,00:42:58,,Daybreak: Season 1: 5318008 (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:10,00:43:10,GB (United Kingdom)
Bede,2019-11-03 03:36:48,00:03:19,,Daybreak: Season 1: Homecoming Redux or My So Called Stunt Double Life (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:03,00:46:03,GB (United Kingdom)
Bede,2019-11-02 20:06:20,00:42:38,,Daybreak: Season 1: Homecoming Redux or My So Called Stunt Double Life (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:44,Not latest view,GB (United Kingdom)
Bede,2019-11-02 17:50:02,00:48:04,Autoplayed: user action: Unspecified; ,Daybreak: Season 1: MMMMMMM-HMMMMMM (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:48:16,00:48:16,GB (United Kingdom)
Bede,2019-11-02 17:06:44,00:43:18,,"Daybreak: Season 1: The Slime Queenpin of Glendale, CA (Episode 3)",,Netflix Chrome MAC (Cadmium) HTML 5,00:43:30,00:43:30,GB (United Kingdom)
Bede,2019-11-02 16:15:22,00:45:57,,Daybreak: Season 1: Schmuck Bait! (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:42,00:46:42,GB (United Kingdom)
Bede,2019-11-02 15:32:21,00:42:53,,Daybreak: Season 1: Josh vs. the Apocalypse: Part 1 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:53,00:42:53,GB (United Kingdom)
Bede,2019-11-01 21:20:37,02:55:59,,Meet Joe Black,,Netflix Chrome MAC (Cadmium) HTML 5,02:54:39,02:54:39,GB (United Kingdom)
Bede,2019-11-01 21:18:11,00:00:02,,Unbroken,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:02,00:00:02,GB (United Kingdom)
Bede,2019-11-01 21:05:02,00:10:59,,Almost Royal: Season 1: Nashville (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:07,Not latest view,GB (United Kingdom)
Bede,2019-11-01 20:44:46,00:20:13,,Almost Royal: Season 1: Washington DC (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:21,00:21:21,GB (United Kingdom)
Bede,2019-11-01 20:41:40,00:03:04,,Almost Royal: Season 1: Detroit (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:58,00:20:58,GB (United Kingdom)
Bede,2019-11-01 17:36:28,00:16:46,Autoplayed: user action: None; ,Almost Royal: Season 1: Detroit (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:17:54,Not latest view,GB (United Kingdom)
Bede,2019-11-01 17:15:35,00:20:48,,Almost Royal: Season 1: New York (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:12,00:21:12,GB (United Kingdom)
Bede,2019-11-01 12:56:14,02:11:49,,The King,,Netflix Chrome MAC (Cadmium) HTML 5,00:07:40,Not latest view,GB (United Kingdom)
Bede,2019-11-01 12:40:59,00:15:13,,The Good Place: Season 4: A Chip Driver Mystery (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,00:21:38,GB (United Kingdom)
Bede,2019-11-01 12:18:12,00:06:34,,The Good Place: Season 4: A Chip Driver Mystery (Episode 6),,Apple iPhone 7 (GSM),00:06:25,Not latest view,GB (United Kingdom)
Bede,2019-10-26 02:03:34,00:34:15,,Living with Yourself: Season 1: Nice Knowing You (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:21,00:34:21,GB (United Kingdom)
Bede,2019-10-26 01:37:45,00:25:48,,Living with Yourself: Season 1: Piña Colada (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:54,00:25:54,GB (United Kingdom)
Bede,2019-10-26 01:17:52,00:19:52,,Living with Yourself: Season 1: Neighbors and Friends (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:58,00:19:58,GB (United Kingdom)
Bede,2019-10-26 00:50:12,00:27:37,,Living with Yourself: Season 1: Va Bene (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:27:46,00:27:46,GB (United Kingdom)
Bede,2019-10-26 00:43:34,00:06:23,,Living with Yourself: Season 1: Soul Mate (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:53,00:22:53,GB (United Kingdom)
Bede,2019-10-25 21:26:24,00:16:21,,Living with Yourself: Season 1: Soul Mate (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:30,Not latest view,GB (United Kingdom)
Bede,2019-10-25 21:01:44,00:24:35,Autoplayed: user action: None; ,Living with Yourself: Season 1: Green Tea (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:44,00:25:44,GB (United Kingdom)
Bede,2019-10-25 20:37:04,00:24:37,,Living with Yourself: Season 1: Made in a Strip Mall (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:17,00:25:17,GB (United Kingdom)
Bede,2019-10-25 20:11:25,00:25:19,,Living with Yourself: Season 1: The Best You Can Be (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:19,00:25:19,GB (United Kingdom)
Bede,2019-10-25 19:48:45,00:21:31,,The Good Place: Season 4: Employee of the Bearimy (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,00:21:35,GB (United Kingdom)
Bede,2019-10-25 19:48:01,00:00:03,,The Good Place: Season 4: Employee of the Bearimy (Episode 5),,Apple iPhone 7 (GSM),00:00:04,Not latest view,GB (United Kingdom)
Bede,2019-10-24 22:46:34,00:19:48,,Top Boy: Season 1: You Don't Know Me (Episode 10),,Chrome PC (Cadmium),01:04:23,Not latest view,GB (United Kingdom)
Bede,2019-10-24 18:51:32,00:04:21,,Top Boy: Season 1: You Don't Know Me (Episode 10),,Chrome PC (Cadmium),00:44:35,Not latest view,GB (United Kingdom)
Bede,2019-10-22 22:22:16,00:40:42,Autoplayed: user action: None; ,Top Boy: Season 1: You Don't Know Me (Episode 10),,Chrome PC (Cadmium),00:40:50,Not latest view,GB (United Kingdom)
Bede,2019-10-22 21:51:57,00:28:36,,Top Boy: Season 1: Everyone's Got Family (Episode 9),,Chrome PC (Cadmium),00:48:10,Not latest view,GB (United Kingdom)
Bede,2019-10-21 23:39:41,00:19:49,Autoplayed: user action: None; ,Top Boy: Season 1: Everyone's Got Family (Episode 9),,Chrome PC (Cadmium),00:20:00,Not latest view,GB (United Kingdom)
Bede,2019-10-21 22:39:11,00:54:26,,Top Boy: Season 1: Bad Eye (Episode 8),,Chrome PC (Cadmium),00:54:18,Not latest view,GB (United Kingdom)
Bede,2019-10-21 20:06:55,00:00:25,,Top Boy: Season 1: The Squeeze (Episode 7),,Chrome PC (Cadmium),00:54:52,Not latest view,GB (United Kingdom)
Bede,2019-10-21 20:06:44,00:00:07,,Top Boy: Season 1: Bad Eye (Episode 8),,Chrome PC (Cadmium),00:00:18,Not latest view,GB (United Kingdom)
Bede,2019-10-21 20:06:29,00:00:04,Autoplayed: user action: None; ,Top Boy: Season 1: Bad Eye (Episode 8),,Chrome PC (Cadmium),00:00:15,Not latest view,GB (United Kingdom)
Bede,2019-10-21 19:12:34,00:53:51,Autoplayed: user action: None; ,Top Boy: Season 1: The Squeeze (Episode 7),,Chrome PC (Cadmium),00:53:37,Not latest view,GB (United Kingdom)
Bede,2019-10-21 18:23:16,00:42:10,,Top Boy: Season 1: Press Gang (Episode 6),,Chrome PC (Cadmium),00:52:34,Not latest view,GB (United Kingdom)
Bede,2019-10-21 18:23:08,00:00:04,,Top Boy: Season 1: Smoke Gets in Your Hands (Episode 5),,Chrome PC (Cadmium),00:00:16,Not latest view,GB (United Kingdom)
Bede,2019-10-21 18:23:00,00:00:04,,Top Boy: Season 1: Bonfire Night (Episode 4),,Chrome PC (Cadmium),00:00:04,Not latest view,GB (United Kingdom)
Bede,2019-10-21 18:22:47,00:00:08,,Top Boy: Season 1: Big Flame (Episode 3),,Chrome PC (Cadmium),00:26:56,Not latest view,GB (United Kingdom)
Bede,2019-10-21 00:12:30,00:18:14,,"The Good Place: Season 4: Tinker, Tailor, Demon, Spy (Episode 4)",,Apple iPhone 7 (GSM),00:21:35,00:21:35,GB (United Kingdom)
Bede,2019-10-19 17:16:39,00:22:15,,"The Good Place: Season 4: Tinker, Tailor, Demon, Spy (Episode 4)",,Apple iPhone 7 (GSM),00:22:15,Not latest view,GB (United Kingdom)
Bede,2019-10-16 16:11:51,00:00:16,Autoplayed: user action: None; ,Tiny House Nation: Volume 2: Tiny House Hits the Road (Episode 2),,Apple iPhone 7 (GSM),00:01:09,Not latest view,GB (United Kingdom)
Bede,2019-10-16 16:05:35,00:06:11,,Tiny House Nation: Volume 2: Going Tiny in the Music City (Episode 1),,Apple iPhone 7 (GSM),00:41:21,00:41:21,GB (United Kingdom)
Bede,2019-10-15 21:53:51,00:34:25,,Tiny House Nation: Volume 2: Going Tiny in the Music City (Episode 1),,Apple iPhone 7 (GSM),00:35:09,Not latest view,GB (United Kingdom)
Bede,2019-10-13 14:52:27,00:26:37,,Top Boy: Season 1: Big Flame (Episode 3),,Chrome PC (Cadmium),00:26:48,Not latest view,GB (United Kingdom)
Bede,2019-10-13 13:46:24,00:50:58,Autoplayed: user action: None; ,Top Boy: Season 1: Building Bridges (Episode 2),,Chrome PC (Cadmium),00:51:08,Not latest view,GB (United Kingdom)
Bede,2019-10-13 12:20:02,00:42:07,,Top Boy: Season 1: Bruk Up (Episode 1),,Chrome PC (Cadmium),00:42:07,Not latest view,GB (United Kingdom)
Bede,2019-10-13 12:19:15,00:00:02,,Top Boy: Season 1: Press Gang (Episode 6),,Chrome PC (Cadmium),00:10:34,Not latest view,GB (United Kingdom)
Bede,2019-10-12 10:45:20,00:35:48,,Abstract: The Art of Design: Season 2: Ruth Carter: Costume Design (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:00,00:45:00,GB (United Kingdom)
Bede,2019-10-12 08:29:41,02:04:20,,He's Just Not That Into You,,Netflix Chrome MAC (Cadmium) HTML 5,02:02:37,02:02:37,GB (United Kingdom)
Bede,2019-10-11 14:08:50,00:09:12,,Abstract: The Art of Design: Season 2: Ruth Carter: Costume Design (Episode 3),,Apple iPhone 7 (GSM),00:09:12,Not latest view,GB (United Kingdom)
Bede,2019-10-11 13:43:22,00:21:33,,The Good Place: Season 4: Chillaxing (Episode 3),,Apple iPhone 7 (GSM),00:21:33,00:21:33,GB (United Kingdom)
Bede,2019-10-10 21:49:20,00:10:32,,Top Boy: Season 1: Press Gang (Episode 6),,Chrome PC (Cadmium),00:10:32,Not latest view,GB (United Kingdom)
Bede,2019-10-10 21:48:58,00:00:12,,Top Boy: Season 1: Smoke Gets in Your Hands (Episode 5),,Chrome PC (Cadmium),00:00:12,Not latest view,GB (United Kingdom)
Bede,2019-10-10 20:17:33,00:46:33,,Top Boy: Season 1: Smoke Gets in Your Hands (Episode 5),,Chrome PC (Cadmium),00:46:44,Not latest view,GB (United Kingdom)
Bede,2019-10-10 19:46:29,00:27:37,,Top Boy: Season 1: Bonfire Night (Episode 4),,Chrome PC (Cadmium),00:49:13,Not latest view,GB (United Kingdom)
Bede,2019-10-10 14:46:08,00:21:31,Autoplayed: user action: Unspecified; ,South Park: Season 21: Splatty Tomato (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:11,00:22:11,GB (United Kingdom)
Bede,2019-10-10 14:24:19,00:21:32,Autoplayed: user action: None; ,South Park: Season 21: Super Hard PCness (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:10,00:22:10,GB (United Kingdom)
Bede,2019-10-10 14:02:14,00:21:48,,South Park: Season 21: Moss Piglets (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:10,00:22:10,GB (United Kingdom)
Bede,2019-10-08 21:08:59,00:21:25,,Top Boy: Season 1: Bonfire Night (Episode 4),,Chrome PC (Cadmium),00:21:36,Not latest view,GB (United Kingdom)
Bede,2019-10-08 20:58:27,00:10:30,,Top Boy: Season 1: Big Flame (Episode 3),,Chrome PC (Cadmium),00:47:18,Not latest view,GB (United Kingdom)
Bede,2019-10-08 18:00:02,00:36:37,Autoplayed: user action: None; ,Top Boy: Season 1: Big Flame (Episode 3),,Chrome PC (Cadmium),00:36:48,Not latest view,GB (United Kingdom)
Bede,2019-10-08 17:25:03,00:32:07,,Top Boy: Season 1: Building Bridges (Episode 2),,Chrome PC (Cadmium),00:51:09,Not latest view,GB (United Kingdom)
Bede,2019-10-08 13:35:45,00:17:55,,John Wick: Chapter 2,,Apple iPhone 7 (GSM),00:18:56,00:18:56,GB (United Kingdom)
Bede,2019-10-08 13:24:26,00:10:23,,Arrested Development: Season 1: Charity Drive (Episode 5),,Apple iPhone 7 (GSM),00:10:24,00:10:24,GB (United Kingdom)
Bede,2019-10-08 01:10:01,00:44:13,,American Horror Story: Apocalypse: Apocalypse Then (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:15,00:45:15,GB (United Kingdom)
Bede,2019-10-08 00:33:25,00:36:32,,American Horror Story: Apocalypse: Fire and Reign (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:27,00:37:27,GB (United Kingdom)
Bede,2019-10-07 23:50:16,00:36:12,,American Horror Story: Apocalypse: Sojourn (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:07,00:37:07,GB (United Kingdom)
Bede,2019-10-07 23:07:20,00:42:32,,American Horror Story: Apocalypse: Traitor (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:34,00:43:34,GB (United Kingdom)
Bede,2019-10-07 22:13:11,00:54:03,,American Horror Story: Apocalypse: Return To Murder House (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:50,00:54:50,GB (United Kingdom)
